Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Nepal,NPL,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.79511,24.64161,21.9576,22.82665,23.07671,22.06686,..,..,..,..,24.16327,23.50926,30.50377,31.80731,32.1708,32.12449,33.05305,33.31876,..,..,..,..,..,..,..,..
Nepal,NPL,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.95528,18.44974,18.82241,11.94082,12.07163,10.28111,..,..,..,..,13.45753,11.98227,12.74599,11.76926,11.94124,11.34148,11.41365,10.79779,..,..,..,..,..,..,..,..
Nepal,NPL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5670601763.14636,6219580092.51967,6601767395.35871,6903181024.46332,7020232622.83081,7560566498.88241,7887912410.01399,8253520017.23124,8779116585.00696,9139622809.39563,9491484580.52648,10271305209.265,10627560489.2414,11193827112.9875,11758960072.8988,12113656106.9535,12648180059.6101,13432367221.0195,14077106359.8202,14094019042.6825,14650033415.89,15336036356.9726,15869604827.464,16403555897.1058,16963173094.5667,17998713599.3171,18814609456.1982,19720799061.8121,20395607080.0478,21348110877.0432,22100664484.6361,23429242138.2095,24360801286.7638,24466311259.2881,26662720369.2492,28695053195.3456,30605298792.5448,29880069318.7261,31325711777.1674,33089761145.0969,33735853500.29
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2447174803.37791,2581207387.79709,2619913955.51556,2850782044.04306,2957255379.54315,3487009748.35638,3525225786.58691,3627560239.48997,3921476084.89072,3401211581.29176,3660041666.66667,4066775510.20408,4401104417.67068,4521580381.47139,4918691916.53516,4856255044.39064,5033642384.10596,5494252207.90502,6007055042.17687,6050875806.66403,6330473096.54071,7273938314.71988,8130258377.90964,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,21573872420.7008,21703100877.1309,22162204924.5726,22731612922.1906,24360801286.7638,24524109483.5293,28971588940.364,33111525237.149,34186180699.0255,33433659301.2466,36924841394.2605,41182939600.67,40908073366.8455
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,0,0,0,0,0,0,0.000924878,0.004510473,0.021998858,0.064393596,0.146668869,0.204651684,0.240015303,0.31295606,0.382810917,0.449843651,0.826551266,1.141389164,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44,17.58161801,20.7,24.3,28.6,34.80551799,45.84615896,51.63135772,..,..
Nepal,NPL,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,363000,394000,422000,464000,492000,464000,361000,275000,338000,385000,375000,384000,527000,500000,510000,603000,736000,803000,798000,790000,539000,753000,940000,1173000,1197000,230000,..,..,..
Nepal,NPL,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,4829475,4974106,5117209,5248728,5378625,5489675,5606270,5727764,5852511,5976753,6089971,6203285,6312468,6414070,6507057,6604709,6692357,6775944,6858521,6942401,7014343,7075931,7135041,7203131,7291304,7456083,7643767,7831309,8020290,8167299,8481802,8740707,8937228
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.25292497260152,1.22061436912922,1.19582716208384,1.18285068360426,1.15918201177502,1.08379060151354,1.10654314487672,1.07715440550785,1.09660964850338,1.07468976820417,1.05055255388421,0.973315396353707,0.941485114634425,0.900716314535601,0.880707845982183,0.927055460453057,0.947369575132442,0.962150318323636,1.09833438437267,1.44764998035493,1.59225110118825,1.79329239841169,1.92916137598653,1.74910986263113,1.54739388856211,1.59997165276816,1.44274238925516,1.37103513691746,1.35085556717891,1.24370217046399,1.3407258743985,1.43375979820576,1.3681310242704,1.46937461345505,1.48497718496345,1.34998219265679,1.23581135255825,1.32338446484361,1.23009788741636,1.13585458892798,..
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022780782,0.041637655,0.069265711,0.086376308,0.318760633,0.44907767,0.864809012,4.363299013,12.23679425,15.62410254,20.71222193,33.85504967,48.97778031,60.76911914,78.01707755,83.82947761,99.65856976,115.2869264,128.0766788,137.4358818,134.2096779,130.203706,127.2282803,..,..
Nepal,NPL,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,52.1759605407715,..,..,..,..,..,..,..,59.0416488647461,..,..,65.3422775268555,67.6876373291016,61.5584716796875,..,..,61.6866989135742,..,..,..,..,55.2617683410645,60.3601417541504,70.098258972168,76.8510284423828,73.5494384765625,..,..,..,..,..,..,..
Nepal,NPL,"Population ages 0-14, total",SP.POP.0014.TO,6869987,7041000,7216762,7394813,7577186,7766605,7960994,8160251,8364200,8574605,8790318,9004208,9212520,9406916,9579922,9733172,9867696,9983831,10080350,10153346,10205862,10237993,10241674,10212255,10153334,10064032,9949375,9821171,9688354,9561350,9440342,9325052,9216522,9119303,9035713,8956301,8883015,8838598,8827834,8823440,8819003
Nepal,NPL,"Population ages 15-64, total",SP.POP.1564.TO,9285730,9499961,9707480,9910071,10101100,10290041,10502814,10756328,11046371,11385101,11712441,12004467,12285280,12547526,12817467,13094652,13375707,13651335,13926230,14201723,14469885,14727925,14970294,15193345,15404452,15618218,15835198,16056222,16251872,16397960,16519935,16665345,16873900,17172370,17527080,17879134,18227535,18737431,19390423,19864639,20170837
Nepal,NPL,"Population ages 65 and above, total",SP.POP.65UP.TO,584946,600649,616330,632042,647918,664099,681270,699951,720208,742427,764600,786077,807771,829527,852028,875504,899754,924334,949491,977109,1007162,1038047,1073142,1113371,1155868,1199294,1242368,1284174,1326173,1371385,1421278,1471709,1519903,1569512,1620633,1671278,1721947,1772598,1816732,1859500,1906751
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2.37887500166051,2.36681113337243,2.30076994957543,2.23449524317517,2.14704551986528,2.13003190596312,2.24133395928996,2.43269712899839,2.58773592139474,2.79868010780257,2.69367175707009,2.44957049747449,2.31673069074833,2.12207067308082,2.02228818254512,1.93354037736176,1.83855256851984,1.70977588565454,1.6018374486186,1.49583260634063,1.37502669708874,1.24233141085399,1.07535927644443,0.885774450092644,0.731449423498353,0.626509658660505,0.539422885134866,0.496881283325948,0.385214210038506,0.235525469173116,0.185921856916927,0.293747924382451,0.538270619899636,0.90447404681918,1.14995372279388,1.1405493652354,1.13635160669166,1.77426805557613,2.31172371212952,1.69224660146888,1.13603537496157
Nepal,NPL,"Population, total",SP.POP.TOTL,16740664,17141610,17540571,17936926,18326204,18720745,19145077,19616530,20130779,20702133,21267359,21794751,22305571,22783969,23249417,23703328,24143157,24559500,24956071,25332178,25682908,26003965,26285110,26518971,26713655,26881544,27026941,27161567,27266399,27330694,27381555,27462106,27610325,27861186,28183426,28506712,28832496,29348627,30034989,30547580,30896590
Nepal,NPL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0543899983167648,0.259240001440048,0.302199989557266,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,55.62,65.65,85.87,85.08,100.36,114.36,121.98,232.79,225.6,297.24,362.99,389.93,353.36,383.9,381.26,392.74,398.46,457.37,500.32,532.27,607.67,677.47,827.87,1003.82,1464.1,..,..,..
Nepal,NPL,Urban population,SP.URB.TOTL,1149079,1220654,1295547,1373969,1455834,1542215,1635181,1736848,1848006,1983678,2126523,2273846,2427515,2585980,2751336,2924043,3104086,3290236,3480623,3607302,3733781,3859248,3981931,4100363,4215682,4329273,4441607,4554452,4664736,4771393,4878024,4993160,5123648,5277466,5449547,5627225,5810613,6038773,6309750,6552761,6767280
Nepal,NPL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.9,..,..,..,17,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Gini index,SI.POV.GINI,..,..,38.7,..,..,..,..,..,..,45,..,..,..,51.9,..,..,..,..,..,..,40.1,..,..,..,..,..,..,35.7,..,35.5,..,..,35.9,..,..,35.1,..,..,..,..,..
Nigeria,NGA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,..,..,..
Nigeria,NGA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.18900859355927,..,-1.16061270236969,..,-1.32463443279266,..,-1.50206756591797,-1.41765379905701,-1.38337290287018,-1.18077552318573,-1.12639439105988,-1.06693983078003,-0.900948941707611,-1.04188585281372,-1.05150854587555,-1.18936145305634,-1.17593324184418,-1.22686922550201,-1.28350389003754,-1.09567785263062,-1.04513537883759,-1.09980297088623,-1.08356761932373,-1.11513042449951,-1.1208575963974,-1.1032567024231,-1.10103046894073,..
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,81.800507427791,62.1484150131736,80.4328505276607,90.8463847072261,89.3074292343684,87.1817609779374,97.1167275999464,87.077295577699,89.5835363661454,90.0360937930544,100.811998272156,95.4140917054971,91.2858690565398,85.6824716113387,81.7638055799772,76.7243085636249,75.4915188378116,74.146136703824,75.1153296959736,103.863911929329,100.991737510185,122.33391047445,127.830505419425,110.365315916404,137.079019797075,125.480283150088,118.885723583904,134.34990183119,147.784640073268,154.172314046176,140.311016916457,142.129222071326,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.0459084127166303,0.0779162956366874,0.0391351139810195,0.0557310050157905,0.0532623169107856,0.0943881928951433,0.0858503082806525,0.0965609448117062,0.0917625467636056,0.0943777807738978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Nigeria,NGA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,115832500285.928,114540246019.712,121313042218.594,121386976784.822,125271512342.57,134458956986.461,137039737057.515,153178750575.315,153727670613.193,160847095650.799,157573666209.79,154713823159.432,154601400725.054,161088358074.458,165819683303.941,170099910681.03,171093510004.149,179675448843.373,190308075297.965,219480696548.006,235606371240.501,257401275803.762,273974099482.934,290575362867.503,309727563830.14,330679000570.778,357255424171.356,385856064172.784,406337011591.35,423525315758.054,451780110046.797,480286163931.15,493026682800.63,485055087455.82,488964081500.901,498365674277.734,509371727735.743,500232309808.216,518476715283.896,535335926240.996,550647684655.998
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,97094911792.0489,73484359521.4887,73745821158.2254,54805852580.9129,52676041931.1087,49648470440.4593,44003061108.4005,54035795387.8086,59526833412.3581,52058181853.8055,56721051402.4732,80399613063.6364,140919776986.364,185730236700,200850397618.182,218416200672.727,59145077039.1437,69171451627.2465,73557840064.489,95054059302.6995,104738954264.226,135764731645.611,175670569969.346,238454997161.48,278260846800.103,339476276257.793,295008835380.997,366990417129.04,414466676831.16,463971018239.281,520117180313.906,574183763411.508,493026682800.63,404649125252.16,375745731053.427,421739251509.08,474517490844.461,432198898467.795,440838992188.478,472624596925.938,362814951696.073
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,8,9.3,11.5,13.8,16.1,19.1,21,24.5,28.5,33.2,38.7,45.03137342,51.45837417,55.36371347,..,..
Nigeria,NGA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,1031000,1230000,1292000,1357000,1425000,1492000,1753000,2046000,2253000,2646000,2778000,3056000,5239000,5820000,6053000,6113000,3765000,4673000,4038000,4803000,6017000,5265000,..,..,..,..,..,..,..
Nigeria,NGA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,32844703,33752446,34701312,35677919,36657533,37676236,38709989,39760819,40820621,41887859,43010211,44138314,45272336,46430372,47608583,48843470,50107991,51406232,52747992,54153463,55649284,56878596,58122761,59530047,60960864,62454314,64052256,65702232,67373496,68632664,70911721,73389347,75721345
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.21984130271864,1.55679483416495,1.43678626386977,1.31155364657903,0.769793676287504,0.88435129597009,0.579894648474617,0.833115305550364,0.773691292368809,0.564010709444363,0.933218301724012,0.781452287737133,0.483558767048935,0.406177811568832,0.435835755422039,0.548312392864221,0.855415630326234,0.543531645186578,0.780315876986167,0.95433804485135,0.570707544874932,0.490996769130759,0.397422937174069,0.348375434095589,0.370960976546406,0.489084134608938,0.505855627592204,0.539231118131693,0.579227031040921,0.504264930204985,0.469695304520636,0.414718776586509,0.417636537730714,0.432947784673169,0.430671218863917,0.506944517393582,0.459170524387093,0.632022913474166,1.01270192678284,0.635544551107252,..
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.008804631,0.01213775,0.012016163,0.012617593,0.013182041,0.017139352,0.020886321,0.02441963,0.211221041,1.210845315,2.365893711,6.68866615,13.23005515,22.39468915,27.24021429,41.33577643,47.58638737,54.23811186,57.51550468,66.31025547,72.82602613,77.46743354,81.97475275,81.80668821,74.89572893,87.06722748,90.79595497,98.03255552,91.43723303,101.6857635,..
Nigeria,NGA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.3161697387695,..,..,..,..,72.9611129760742,77.748291015625,49.724178314209,47.0505218505859,79.9909820556641,64.3753814697266,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Population ages 0-14, total",SP.POP.0014.TO,35391883,36422501,37531633,38595795,39619824,40623226,41621467,42610842,43581710,44547367,45522021,46520396,47549540,48604116,49681629,50782791,51968227,53292776,54745102,56311036,57969016,59685036,61463145,63315548,65227883,67198103,69214011,71260647,73344420,75451750,77547121,79586801,81535385,83420451,85270279,87078846,88859960,90626347,92372972,94070211,95704370
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,41417008,42308886,43374660,44458050,45602189,46831774,48149290,49552284,50976505,52433239,53976944,55584801,57214417,58854939,60537044,62257586,63994707,65737194,67490259,69254760,71029184,72842946,74688882,76561196,78494639,80490852,82560331,84736977,87026684,89395155,91825943,94334391,96892497,99550750,102395824,105337711,108324781,111445958,114665538,117970520,121418082
Nigeria,NGA,"Population ages 65 and above, total",SP.POP.65UP.TO,2542695,2606166,2678958,2750341,2822174,2896468,2973306,3051131,3127146,3201439,3276500,3350923,3423654,3497128,3572508,3650150,3732631,3822014,3917317,4017230,4121601,4228866,4338695,4453019,4571506,4693551,4821416,4955229,5092641,5229028,5353059,5457823,5567903,5695730,5829805,5971066,6119751,6255100,6362813,6500481,6682179
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.505583858711,2.47193822565748,2.72592646543804,2.62007004469383,2.57710319274615,2.58684403074567,2.61364456763675,2.62859895485536,2.56220123638405,2.52372796254107,2.55576762430514,2.57482944873593,2.55718979815601,2.52685259419513,2.52296474517798,2.51603389644629,2.54261988693615,2.60286876961431,2.65126549448063,2.68288995606035,2.69276790616125,2.69550346507859,2.69369341754265,2.69592582302795,2.70962693730599,2.7196868027914,2.72738484297876,2.74437885223698,2.76406237855304,2.74928887763244,2.69747404339158,2.6281238528085,2.54118746244735,2.50703408562558,2.52731691971774,2.49664490408847,2.44820069834557,2.44060888477318,2.40636338101405,2.38000715491565,2.37988826918731
Nigeria,NGA,"Population, total",SP.POP.TOTL,79351586,81337553,83585251,85804185,88044187,90351467,92744064,95214257,97685360,100182045,102775465,105456121,108187610,110956183,113791181,116690527,119695565,122851984,126152678,129583026,133119801,136756848,140490722,144329764,148294028,152382506,156595758,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405,213401323,218541212,223804632
Nigeria,NGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.132229998707771,..,..,..,..,..,..,..,..,..,..,..,0.284440010786057,..,..,..,..
Nigeria,NGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,908.53,924.25,884.83,962.82,1036.35,1058.73,1208.14,1293.45,1432.85,1735.85,1941.49,2116.06,2278.81,2839.74,3149.77,3393.05,3102.85,3141.03,3532.77,3467.53,3852.5,4335.11,5345.23,6476.73,7899.95,..,..,..
Nigeria,NGA,Urban population,SP.URB.TOTL,19141190,20230276,21427079,22664317,23955943,25315578,26749243,28259591,29477534,30732846,32047445,33420099,34841820,36310411,37832154,39409892,41060367,42801631,44997399,47308171,49728233,52257527,54895345,57649638,60532139,63546553,66691001,69982300,73409645,76952556,80580193,84275849,88019904,91848722,95817238,99876265,104004479,108242753,112560662,116965442,121487868
Nigeria,NGA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,..,..,..,..,..,..,15.6,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Gini index,SI.POV.GINI,..,..,..,..,33.3,..,..,33.2,..,..,..,..,..,28.7,..,33.1,..,..,28.7,..,..,30.9,31.3,..,29.7,..,..,28.8,29.7,..,29.5,..,31.3,..,..,29.6,..,..,..,..,..
